,RMS,P2P,Variance,Mean
SVM rbf,293.49856090545654,293.33989572525024,113.3630907535553,292.9172329902649
SVM linear,270.28525257110596,270.8141403198242,262.14803075790405,271.4279248714447
SVM sigmoid,89.01520490646362,89.0746111869812,65.04966831207275,89.41549444198608
