,RMS,P2P,Variance,Mean
RF 40,27.714531183242798,21.242918729782104,29.429343223571777,21.386403560638428
RF 60,31.998600244522095,32.092567682266235,43.95720386505127,42.93345499038696
RF 80,43.32792806625366,50.987831830978394,54.714598417282104,42.77476763725281
RF 100,58.741817474365234,53.70059108734131,68.40949249267578,70.45198607444763
RF 120,64.71239852905273,64.24969720840454,74.89889931678772,51.80187797546387
