,RMS,P2P,Variance,Mean
RF 40,1.0,1.0,0.9945619335347432,1.0
RF 60,1.0,1.0,0.9939577039274925,1.0
RF 80,1.0,1.0,0.9942598187311178,1.0
RF 100,1.0,1.0,0.9948640483383686,1.0
RF 120,1.0,1.0,0.9945619335347432,1.0
