,RMS,P2P,Mean,Variance
RF 40,1.0,1.0,1.0,0.9936555891238671
RF 60,1.0,1.0,1.0,0.992749244712991
RF 80,1.0,1.0,1.0,0.9942598187311178
RF 100,1.0,1.0,1.0,0.9933534743202417
RF 120,1.0,1.0,1.0,0.992749244712991
