,RMS,P2P,Variance,Mean
SVM rbf,1.0,1.0,0.9311178247734139,1.0
SVM linear,1.0,1.0,0.8489425981873112,1.0
SVM sigmoid,0.9945619335347432,0.9945619335347432,0.5836858006042296,0.9945619335347432
