,RMS,P2P,Mean,Variance
RF 40,0.9734138972809667,0.9725075528700906,0.9758308157099698,0.9389728096676737
RF 60,0.9746223564954682,0.9725075528700906,0.9737160120845921,0.938368580060423
RF 80,0.9749244712990937,0.9725075528700906,0.9731117824773414,0.9335347432024169
RF 100,0.9749244712990937,0.9716012084592145,0.9731117824773414,0.9362537764350454
RF 120,0.9749244712990937,0.9764350453172206,0.9740181268882175,0.9404833836858006
