,RMS,P2P,Variance,Mean
NN tanh,47.28994369506836,46.07209658622742,30.611621379852295,58.987197399139404
NN relu,41.586448431015015,41.227585315704346,25.01472234725952,59.02302074432373
NN logistic,60.441508054733276,59.68953227996826,59.7847216129303,59.73043441772461
