,RMS,P2P,Variance,Mean
KNN 1,0.9642497482376636,0.9642497482376636,0.918429003021148,0.9642497482376636
KNN 2,0.9697885196374623,0.9697885196374623,0.9219536757301108,0.9697885196374623
KNN 3,0.9707955689828801,0.9707955689828801,0.9284994964753273,0.9707955689828801
KNN 4,0.9627391742195368,0.9627391742195368,0.9274924471299094,0.9627391742195368
KNN 5,0.9667673716012085,0.9667673716012085,0.9290030211480362,0.9667673716012085
KNN 6,0.959718026183283,0.959718026183283,0.9274924471299094,0.959718026183283
