,RMS,P2P,Variance,Mean
KNN 1,8.459682703018188,8.350122451782227,2.3406224250793457,8.329284191131592
KNN 2,8.869950771331787,8.777472257614136,2.4683730602264404,8.990389108657837
KNN 3,9.037052869796753,8.968039512634277,2.4735305309295654,9.01620626449585
KNN 4,9.098586559295654,9.251396656036377,8.925431966781616,9.11039686203003
KNN 5,9.204531192779541,9.325018167495728,2.4681122303009033,9.379730463027954
KNN 6,9.350069761276245,9.453753471374512,2.572739362716675,9.306870937347412
