,RMS,P2P,Variance,Mean
RF 40,17.542804479599,17.527808666229248,23.822327852249146,17.449320554733276
RF 60,26.00941824913025,25.99682903289795,37.942432165145874,26.21306824684143
RF 80,34.58607053756714,34.50086784362793,41.66244721412659,34.53727197647095
RF 100,42.9634222984314,43.05659103393555,58.81922268867493,42.97263717651367
RF 120,51.586122274398804,51.5236656665802,59.62928104400635,51.596362352371216
