,RMS,P2P,Variance,Mean
SVM rbf,14.293343305587769,14.364755868911743,79.4639036655426,14.26953911781311
SVM linear,10.685676097869873,10.735839366912842,76.88327527046204,10.674583673477173
SVM sigmoid,62.55187511444092,62.62619113922119,36.43257665634155,62.60187840461731
