,RMS,P2P,Variance,Mean
NN tanh,32.815633058547974,37.11792039871216,90.70146560668945,48.093674182891846
NN relu,45.76660394668579,47.978304624557495,90.73745799064636,64.38688564300537
NN logistic,109.24488615989685,40.80300760269165,14.52002763748169,19.366196393966675
