,RMSP2P,Variance,Mean
KNN 1,0.9962235649546828,0.8889728096676737,0.9962235649546828
KNN 2,0.9947129909365559,0.8950151057401813,0.9947129909365559
KNN 3,0.9954682779456193,0.8950151057401813,0.9954682779456193
KNN 4,0.9924471299093656,0.8942598187311178,0.9924471299093656
KNN 5,0.9924471299093656,0.9010574018126888,0.9924471299093656
KNN 6,0.9886706948640483,0.8972809667673716,0.9886706948640483
