,RMS,P2P,Variance,Mean
NN tanh,47.561453104019165,41.01012086868286,19.708104848861694,30.5082426071167
NN relu,64.55486416816711,73.41791319847107,28.78403615951538,40.65084719657898
NN logistic,27.059596300125122,28.03079915046692,27.41840934753418,26.782358646392822
