,RMS,P2P,Mean,Variance
RF 40,0.9664652567975831,0.9649546827794562,0.9688821752265862,0.9380664652567976
RF 60,0.970392749244713,0.963141993957704,0.9709969788519638,0.9407854984894259
RF 80,0.9688821752265862,0.9664652567975831,0.9652567975830816,0.9407854984894259
RF 100,0.9670694864048338,0.9679758308157099,0.9676737160120846,0.9447129909365559
RF 120,0.9691842900302114,0.9661631419939577,0.9688821752265862,0.9368580060422961
