,RMS,P2P,Variance,Mean
NN tanh,0.923262839879154,0.923262839879154,0.8193353474320242,0.9193353474320242
NN relu,0.9290030211480362,0.9223564954682779,0.6700906344410876,0.9347432024169184
NN logistic,0.6555891238670695,0.6555891238670695,0.6555891238670695,0.6555891238670695
