,RMS,P2P,Variance,Mean
NN tanh,0.9924471299093656,0.9463746223564955,0.6941087613293051,0.9531722054380665
NN relu,0.9856495468277946,0.9871601208459214,0.7749244712990937,0.9712990936555891
NN logistic,0.5558912386706949,0.5558912386706949,0.5558912386706949,0.5558912386706949
