,RMS,P2P,Variance,Mean
RF 40,0.9916918429003021,0.9924471299093656,0.9259818731117825,0.9916918429003021
RF 60,0.9924471299093656,0.9916918429003021,0.9373111782477341,0.9916918429003021
RF 80,0.9924471299093656,0.9924471299093656,0.9395770392749244,0.9916918429003021
RF 100,0.9916918429003021,0.9924471299093656,0.9373111782477341,0.9916918429003021
RF 120,0.9916918429003021,0.9901812688821753,0.9373111782477341,0.9916918429003021
