,RMS,P2P,Variance,Mean
SVM rbf,0.8391238670694864,0.8391238670694864,0.7983383685800605,0.8391238670694864
SVM linear,0.7273413897280967,0.7273413897280967,0.6110271903323263,0.7273413897280967
SVM sigmoid,0.6359516616314199,0.6359516616314199,0.5808157099697885,0.6359516616314199
