,RMS,P2P,Variance,Mean
RF 40,13.605221033096313,13.459466218948364,30.51660680770874,10.060279130935669
RF 60,22.496944904327393,17.887027978897095,45.62523794174194,15.19555377960205
RF 80,26.76670789718628,20.184341192245483,56.25182318687439,27.20379400253296
RF 100,33.104103565216064,29.7562358379364,70.21130681037903,24.947282552719116
RF 120,39.404571294784546,35.43617582321167,64.7733244895935,24.259586095809937
