,RMS,P2P,Variance,Mean
RF 40,10.23146653175354,12.004813432693481,25.69040822982788,12.119694948196411
RF 60,12.308974504470825,18.201579570770264,45.33368802070618,15.32358694076538
RF 80,20.3668155670166,33.71824550628662,56.59451365470886,23.70028781890869
RF 100,20.361297607421875,25.4577054977417,64.41477608680725,37.199140787124634
RF 120,30.43703055381775,35.92898964881897,84.89403343200684,24.363145112991333
