,RMS,P2P,Variance,Mean
RF 40,8.812935829162598,8.509465456008911,10.056414604187012,8.525460243225098
RF 60,12.668946266174316,12.668744325637817,15.065072774887085,12.67669129371643
RF 80,17.019470930099487,16.84557819366455,19.945874214172363,16.83316159248352
RF 100,20.95547866821289,21.381741523742676,24.829386234283447,21.088616847991943
RF 120,25.008172035217285,24.951265811920166,29.61501955986023,24.958086013793945
