,RMS,P2P,Variance,Mean
SVM rbf,1.6820037364959717,1.7953805923461914,6.407052278518677,1.6543323993682861
SVM linear,1.3680100440979004,1.38399338722229,6.889837741851807,1.3645806312561035
SVM sigmoid,8.862104892730713,8.851049900054932,3.0700507164001465,8.875708818435669
