,RMS,P2P,Variance,Mean
RF 40,5.75571346282959,6.621904373168945,6.879351615905762,4.91513204574585
RF 60,7.319475412368774,8.606301546096802,11.203740358352661,10.907389163970947
RF 80,12.971147298812866,11.53803539276123,14.98384428024292,14.463293313980103
RF 100,14.24345874786377,18.13684582710266,16.644763469696045,14.232989072799683
RF 120,19.459468603134155,17.11086940765381,30.467202186584473,11.736172199249268
