,RMS,P2P,Variance,Mean
KNN 1,3.225834608078003,3.265247344970703,4.4606547355651855,3.213585376739502
KNN 2,5.166821479797363,5.2189621925354,4.796623945236206,5.200697898864746
KNN 3,5.146996736526489,5.180661678314209,4.228573322296143,5.251460075378418
KNN 4,6.93915581703186,6.9415342807769775,3.6433563232421875,7.014923810958862
KNN 5,5.312005996704102,5.283734321594238,5.0824384689331055,5.263184547424316
KNN 6,5.7548463344573975,5.785080432891846,5.785161256790161,5.774408578872681
