,RMS,P2P,Variance,Mean
NN tanh,0.675226586102719,0.8116817724068479,0.5599194360523666,0.8282980866062437
NN relu,0.7512588116817724,0.7180261832829808,0.5508559919436052,0.7643504531722054
NN logistic,0.3731117824773414,0.3731117824773414,0.3731117824773414,0.3731117824773414
