,RMSP2P,Variance,Mean
KNN 1,0.9773413897280967,0.8977844914400805,0.9773413897280967
KNN 2,0.9748237663645518,0.8867069486404834,0.9748237663645518
KNN 3,0.974320241691843,0.9003021148036254,0.974320241691843
KNN 4,0.9687814702920443,0.8997985901309165,0.9687814702920443
KNN 5,0.9647532729103726,0.8967774420946626,0.9647532729103726
KNN 6,0.9622356495468278,0.8967774420946626,0.9622356495468278
