,RMS,P2P,Variance,Mean
RF 40,28.292211294174194,28.190491199493408,23.599966287612915,32.09370684623718
RF 60,38.91505026817322,34.38686800003052,44.12525939941406,52.15004849433899
RF 80,60.72931385040283,45.13336396217346,47.53351616859436,35.51384711265564
RF 100,71.24340915679932,64.60162949562073,73.90637826919556,51.357866287231445
RF 120,85.11817288398743,69.52618193626404,88.77009439468384,90.9820716381073
