,RMS,P2P,Variance,Mean
SVM rbf,291.58097100257874,297.7154142856598,402.81578540802,293.549103975296
SVM linear,269.6553452014923,264.6118061542511,277.58852910995483,269.49823474884033
SVM sigmoid,197.49170470237732,202.5047435760498,126.17166018486023,193.19517135620117
