,RMS,P2P,Variance,Mean
RF 40,14.969772577285767,14.970621347427368,14.692025661468506,14.73220181465149
RF 60,22.186251640319824,27.766786575317383,26.876829147338867,22.517249822616577
RF 80,34.99476671218872,29.567792415618896,32.80234742164612,29.675689220428467
RF 100,37.0062038898468,40.915833473205566,44.95561361312866,33.17984938621521
RF 120,44.31708073616028,44.44784474372864,44.26130414009094,59.64057993888855
