,RMS,P2P,Variance,Mean
KNN 1,0.974320241691843,0.974320241691843,0.9206948640483383,0.974320241691843
KNN 2,0.9720543806646526,0.9720543806646526,0.9025679758308157,0.9720543806646526
KNN 3,0.972809667673716,0.972809667673716,0.9154078549848943,0.972809667673716
KNN 4,0.9682779456193353,0.9682779456193353,0.9078549848942599,0.9682779456193353
KNN 5,0.9569486404833837,0.9569486404833837,0.9086102719033232,0.9569486404833837
KNN 6,0.9577039274924471,0.9577039274924471,0.9040785498489426,0.9577039274924471
