,RMS,P2P,Variance,Mean
RF 40,12.658999919891357,12.636979818344116,15.53928279876709,12.594545602798462
RF 60,18.809895515441895,18.703737497329712,23.329532146453857,18.787466764450073
RF 80,24.865824937820435,24.978837728500366,31.7697172164917,25.030985116958618
RF 100,31.170427560806274,31.028139114379883,29.893518686294556,31.07841920852661
RF 120,37.307307958602905,37.28300595283508,43.81992745399475,37.27974820137024
