,RMS,P2P,Variance,Mean
NN tanh,31.129785537719727,25.871631622314453,53.761839389801025,30.82896327972412
NN relu,24.704352140426636,26.78144383430481,46.03620648384094,32.83493232727051
NN logistic,6.1904401779174805,25.809446096420288,21.372732877731323,14.455764055252075
