,RMS,P2P,Variance,Mean
NN tanh,31.656543731689453,88.51921916007996,87.43497967720032,58.50038695335388
NN relu,34.0159113407135,38.55246615409851,52.24471592903137,20.773328065872192
NN logistic,63.321749687194824,65.76348543167114,64.15201759338379,62.15153789520264
