,RMS,P2P,Variance,Mean
SVM rbf,0.5413897280966767,0.5413897280966767,0.5643504531722054,0.5413897280966767
SVM linear,0.49395770392749244,0.49395770392749244,0.49425981873111785,0.49395770392749244
SVM sigmoid,0.49395770392749244,0.49395770392749244,0.529607250755287,0.49395770392749244
