,RMSP2P,Variance,Mean
KNN 1,0.8604229607250755,0.6873111782477341,0.8604229607250755
KNN 2,0.856797583081571,0.6628398791540786,0.856797583081571
KNN 3,0.8598187311178248,0.6873111782477341,0.8598187311178248
KNN 4,0.8516616314199396,0.6900302114803626,0.8516616314199396
KNN 5,0.8480362537764351,0.6915407854984894,0.8480362537764351
KNN 6,0.8422960725075529,0.6885196374622357,0.8422960725075529
