,RMS,P2P,Variance,Mean
RF 40,19.088474988937378,17.04272985458374,24.2228741645813,14.984712839126587
RF 60,21.53459358215332,25.6949405670166,42.686057567596436,28.227662324905396
RF 80,33.709874629974365,50.86127471923828,57.20996069908142,24.71325182914734
RF 100,47.16961169242859,47.08016085624695,71.71817111968994,42.26173257827759
RF 120,55.09496736526489,49.80482339859009,71.59998750686646,69.76997113227844
