,RMS,P2P,Mean,Variance
KNN 1,1.0,1.0,1.0,0.986404833836858
KNN 2,1.0,1.0,1.0,0.9848942598187311
KNN 3,1.0,1.0,1.0,0.9841389728096677
KNN 4,1.0,1.0,1.0,0.9811178247734139
KNN 5,1.0,1.0,1.0,0.9811178247734139
KNN 6,1.0,1.0,1.0,0.9780966767371602
