,RMS,P2P,Variance,Mean
NN tanh,1.0,1.0,0.966012084592145,1.0
NN relu,1.0,1.0,0.9531722054380665,1.0
NN logistic,0.6246223564954683,0.9984894259818731,0.3564954682779456,0.9984894259818731
