,RMS,P2P,Mean,Variance
RF 40,1.0,1.0,1.0,0.9962235649546828
RF 60,1.0,1.0,1.0,0.9977341389728097
RF 80,1.0,1.0,1.0,0.9969788519637462
RF 100,1.0,1.0,1.0,0.9977341389728097
RF 120,1.0,1.0,1.0,0.9962235649546828
