,RMS,P2P,Variance,Mean
RF 40,0.9765861027190332,0.9750755287009063,0.9584592145015106,0.974320241691843
RF 60,0.972809667673716,0.9758308157099698,0.9614803625377644,0.9697885196374623
RF 80,0.974320241691843,0.974320241691843,0.959214501510574,0.9750755287009063
RF 100,0.9750755287009063,0.974320241691843,0.9637462235649547,0.9758308157099698
RF 120,0.9750755287009063,0.974320241691843,0.9652567975830816,0.9712990936555891
