,RMS,P2P,Variance,Mean
NN tanh,0.4963746223564955,0.5552870090634441,0.60392749244713,0.6051359516616314
NN relu,0.49697885196374625,0.4963746223564955,0.5909365558912387,0.4954682779456193
NN logistic,0.49395770392749244,0.49395770392749244,0.49395770392749244,0.49395770392749244
