,RMS,P2P,Variance,Mean
RF 40,12.104613542556763,12.14308500289917,12.43836259841919,7.9573915004730225
RF 60,18.308940172195435,13.948199272155762,20.412899017333984,14.17490816116333
RF 80,21.553184509277344,18.85287618637085,24.401127099990845,24.083325147628784
RF 100,23.43671488761902,19.78654980659485,47.53380227088928,23.47330117225647
RF 120,32.35921549797058,36.028549909591675,50.18980956077576,28.678608179092407
