,RMS,P2P,Variance,Mean
RF 40,12.327348232269287,9.498817205429077,13.813304662704468,10.970548868179321
RF 60,16.314974784851074,14.020049810409546,24.73057532310486,14.169409990310669
RF 80,21.698119163513184,24.632704496383667,35.63106179237366,21.94926357269287
RF 100,27.02783179283142,27.113760471343994,33.79054069519043,27.285980224609375
RF 120,32.499431133270264,28.00065588951111,59.90399670600891,32.50714826583862
