,RMS,P2P,Variance,Mean
KNN 1,0.9691842900302114,0.9691842900302114,0.9057401812688822,0.9691842900302114
KNN 2,0.9694864048338369,0.9694864048338369,0.9108761329305136,0.9694864048338369
KNN 3,0.972809667673716,0.972809667673716,0.9229607250755287,0.972809667673716
KNN 4,0.9583081570996979,0.9583081570996979,0.9214501510574018,0.9583081570996979
KNN 5,0.9625377643504531,0.9625377643504531,0.9235649546827794,0.9625377643504531
KNN 6,0.9649546827794562,0.9649546827794562,0.9229607250755287,0.9649546827794562
