,RMS,P2P,Variance,Mean
KNN 1,3.884787082672119,3.8695969581604004,4.0656516551971436,3.853541135787964
KNN 2,4.434041976928711,4.435312986373901,4.7349677085876465,4.453800201416016
KNN 3,5.167331218719482,5.286211013793945,3.9948318004608154,5.141748905181885
KNN 4,4.803288221359253,4.82419753074646,4.44896936416626,4.703704595565796
KNN 5,3.7972772121429443,3.876474380493164,4.0425708293914795,3.7874317169189453
KNN 6,3.515787124633789,3.5055012702941895,4.076425313949585,3.3980772495269775
