,RMS,P2P,Mean,Variance
RF 40,0.9687814702920443,0.9632426988922457,0.9692849949647533,0.9420946626384693
RF 60,0.9677744209466264,0.9667673716012085,0.9692849949647533,0.9436052366565961
RF 80,0.9682779456193353,0.9677744209466264,0.9677744209466264,0.9476334340382678
RF 100,0.9697885196374623,0.9707955689828801,0.9657603222557906,0.9481369587109768
RF 120,0.9712990936555891,0.9662638469284995,0.9702920443101712,0.9420946626384693
