,RMS,P2P,Variance,Mean
RF 40,0.9758308157099698,0.9758308157099698,0.9629909365558912,0.974320241691843
RF 60,0.9750755287009063,0.9780966767371602,0.9637462235649547,0.9788519637462235
RF 80,0.9765861027190332,0.972809667673716,0.9629909365558912,0.974320241691843
RF 100,0.9735649546827795,0.9803625377643505,0.9690332326283988,0.9780966767371602
RF 120,0.9788519637462235,0.9765861027190332,0.9637462235649547,0.979607250755287
