,RMS,P2P,Mean,Variance
RF 40,0.972809667673716,0.9675226586102719,0.9705438066465257,0.959214501510574
RF 60,0.9750755287009063,0.9735649546827795,0.9697885196374623,0.9561933534743202
RF 80,0.9712990936555891,0.9652567975830816,0.9697885196374623,0.9561933534743202
RF 100,0.9645015105740181,0.972809667673716,0.9758308157099698,0.9652567975830816
RF 120,0.9773413897280967,0.9735649546827795,0.9788519637462235,0.9584592145015106
