,RMS,P2P,Variance,Mean
RF 40,0.974320241691843,0.9765861027190332,0.9599697885196374,0.9765861027190332
RF 60,0.9773413897280967,0.9780966767371602,0.9622356495468278,0.974320241691843
RF 80,0.9765861027190332,0.9773413897280967,0.9614803625377644,0.9758308157099698
RF 100,0.9750755287009063,0.974320241691843,0.9629909365558912,0.9780966767371602
RF 120,0.9780966767371602,0.9750755287009063,0.966012084592145,0.9780966767371602
