,RMS,P2P,Variance,Mean
RF 40,19.284560680389404,18.17243456840515,16.112784385681152,13.45806074142456
RF 60,29.232686042785645,24.712652683258057,27.17961359024048,29.095386266708374
RF 80,26.28230905532837,29.291276931762695,29.050883293151855,36.26191592216492
RF 100,37.39362692832947,45.819283962249756,40.82690143585205,56.913944244384766
RF 120,54.08377170562744,39.92733550071716,49.28970003128052,54.77113199234009
