,RMSP2P,Variance,Mean
KNN 1,0.9010574018126888,0.7515105740181269,0.9010574018126888
KNN 2,0.8912386706948641,0.7265861027190332,0.8912386706948641
KNN 3,0.8844410876132931,0.7326283987915407,0.8844410876132931
KNN 4,0.8753776435045317,0.7288519637462235,0.8753776435045317
KNN 5,0.8670694864048338,0.7303625377643505,0.8670694864048338
KNN 6,0.8580060422960725,0.7311178247734139,0.8580060422960725
