,RMS,P2P,Variance,Mean
RF 40,12.918150186538696,12.881415843963623,12.84732699394226,12.903800010681152
RF 60,19.219918727874756,19.11914610862732,25.99369215965271,19.212080717086792
RF 80,25.446613073349,25.420358657836914,37.89336919784546,25.38060474395752
RF 100,31.659206867218018,31.715306043624878,31.71527123451233,31.746782302856445
RF 120,37.892154932022095,37.89403295516968,37.93853211402893,38.07140016555786
