,RMS,P2P,Variance,Mean
RF 40,13.006118774414062,12.986277103424072,13.03099274635315,13.003816604614258
RF 60,19.307830810546875,19.255704879760742,28.43274211883545,19.236822605133057
RF 80,25.71157145500183,25.65279221534729,36.0521674156189,25.625303030014038
RF 100,31.99740481376648,31.9932222366333,33.5728657245636,31.92317271232605
RF 120,38.27744722366333,38.18865466117859,56.39434099197388,38.22982120513916
