,RMS,P2P,Mean,Variance
RF 40,0.9964753272910373,0.9949647532729103,0.9949647532729103,0.8967774420946626
RF 60,0.9959718026183283,0.9944612286002014,0.9964753272910373,0.8957703927492447
RF 80,0.9959718026183283,0.9959718026183283,0.9954682779456193,0.9063444108761329
RF 100,0.9969788519637462,0.9959718026183283,0.9964753272910373,0.905337361530715
RF 120,0.9954682779456193,0.9954682779456193,0.9954682779456193,0.9023162134944612
