,RMS,P2P,Variance,Mean
SVM rbf,0.8831822759315207,0.8831822759315207,0.6973816717019133,0.8831822759315207
SVM linear,0.743705941591138,0.743705941591138,0.5906344410876133,0.743705941591138
SVM sigmoid,0.5689828801611279,0.5689828801611279,0.5760322255790534,0.5689828801611279
