,RMS,P2P,Variance,Mean
NN tanh,0.9803625377643505,0.9828801611278952,0.6737160120845922,0.986404833836858
NN relu,0.9758308157099698,0.9511581067472307,0.6817724068479355,0.9843907351460222
NN logistic,0.5558912386706949,0.5558912386706949,0.5558912386706949,0.5558912386706949
