,RMS,P2P,Variance,Mean
NN tanh,78.63283514976501,119.81645274162292,41.34131646156311,43.30780053138733
NN relu,75.63164329528809,54.17191433906555,37.66681385040283,32.425952672958374
NN logistic,40.439794063568115,39.73775005340576,39.794724464416504,40.23307251930237
