,RMS,P2P,Variance,Mean
RF 40,26.68151068687439,21.134610652923584,27.152382612228394,21.496711015701294
RF 60,42.005085706710815,41.604825258255005,43.63212037086487,28.293617248535156
RF 80,38.45339608192444,55.6023473739624,62.264464378356934,60.98348069190979
RF 100,53.092820167541504,57.77796411514282,73.49624490737915,53.167826652526855
RF 120,86.74533033370972,83.90976047515869,74.36516547203064,63.13300919532776
