,RMS,P2P,Variance,Mean
KNN 1,3.246859073638916,3.273319959640503,4.522926330566406,3.2769482135772705
KNN 2,5.140201807022095,5.159879446029663,4.794013023376465,5.141832113265991
KNN 3,5.3013365268707275,5.174588203430176,4.238399982452393,5.200840950012207
KNN 4,6.971319198608398,7.012653589248657,3.6613292694091797,7.019318103790283
KNN 5,5.300076007843018,5.326001405715942,5.062594652175903,5.280542850494385
KNN 6,5.8563549518585205,5.7902772426605225,5.710129976272583,5.812541484832764
