,RMS,P2P,Variance,Mean
RF 40,0.9974823766364552,0.9964753272910373,0.904330312185297,0.9974823766364552
RF 60,0.9964753272910373,0.9974823766364552,0.904833836858006,0.9969788519637462
RF 80,0.9969788519637462,0.9964753272910373,0.9068479355488419,0.9964753272910373
RF 100,0.9969788519637462,0.9964753272910373,0.905840886203424,0.9964753272910373
RF 120,0.9964753272910373,0.9969788519637462,0.9063444108761329,0.9974823766364552
