,RMS,P2P,Variance,Mean
SVM rbf,247.56472158432007,249.82573890686035,372.6273453235626,245.78154850006104
SVM linear,333.0161681175232,332.1388347148895,323.7755718231201,330.50119853019714
SVM sigmoid,255.19009828567505,255.74374628067017,109.39717626571655,256.0494463443756
