,RMS,P2P,Variance,Mean
SVM rbf,45.69947934150696,45.7734591960907,16.91612458229065,45.69343304634094
SVM linear,41.10490298271179,41.07879376411438,34.973859786987305,41.06016731262207
SVM sigmoid,24.499188899993896,24.42504119873047,15.368076801300049,24.52293062210083
