,RMS,P2P,Variance,Mean
NN tanh,39.37955975532532,74.91552472114563,37.61229872703552,35.30124878883362
NN relu,53.04625630378723,52.461437702178955,14.237929821014404,6.2593724727630615
NN logistic,29.3008873462677,28.8955717086792,30.116631507873535,29.705636262893677
